,productid,total_sales,year,month
896,711,2580.426752,2012,08
897,712,798.721,2012,08
898,714,2739.8379999999997,2012,08
899,715,4426.105503448275,2012,08
900,716,2393.7532,2012,08
901,717,12493.0912,2012,08
902,718,7808.182000000001,2012,08
903,722,6621.775199999999,2012,08
904,725,9104.94,2012,08
905,726,7688.616,2012,08
906,727,1213.992,2012,08
907,729,9104.94,2012,08
908,730,4046.64,2012,08
909,736,2207.2583999999997,2012,08
910,738,8093.2807999999995,2012,08
911,739,3721.3635,2012,08
912,742,11164.0905,2012,08
913,743,20612.074,2012,08
914,747,13250.618999999999,2012,08
915,748,22328.181,2012,08
916,759,11157.607499999998,2012,08
917,760,52848.69304,2012,08
918,761,58819.724264516124,2012,08
919,762,54301.47505714286,2012,08
920,763,48985.811875,2012,08
921,764,26856.557000000004,2012,08
922,765,57883.318739999995,2012,08
923,766,31045.553499999998,2012,08
924,767,14929.009333333333,2012,08
925,768,28539.9855,2012,08
926,769,15268.304999999998,2012,08
927,770,61824.8904,2012,08
928,779,100384.18206923077,2012,08
929,780,114603.20951851852,2012,08
930,781,97752.99475652174,2012,08
931,782,93628.02443076923,2012,08
932,783,98608.9093076923,2012,08
933,784,89807.519,2012,08
934,785,31751.706000000002,2012,08
935,786,36287.664000000004,2012,08
936,787,37583.652,2012,08
937,788,36935.658,2012,08
938,789,115130.652,2012,08
939,790,95854.5,2012,08
940,791,70124.145,2012,08
941,792,59213.83928571429,2012,08
942,793,114404.77358333333,2012,08
943,794,93661.75,2012,08
944,795,74307.375,2012,08
945,796,50750.03289473684,2012,08
946,797,35015.3125,2012,08
947,798,30253.230000000003,2012,08
948,799,19294.151785714286,2012,08
949,800,19008.312500000004,2012,08
950,801,55524.28125,2012,08
951,802,1067.184,2012,08
952,804,3029.2679999999996,2012,08
953,805,61.56,2012,08
954,806,3209.4510400000004,2012,08
955,807,1122.57,2012,08
956,808,461.5955,2012,08
957,809,1820.023425,2012,08
958,810,1574.4432,2012,08
959,813,1312.036,2012,08
960,814,6696.192,2012,08
961,815,1093.41,2012,08
962,816,2508.3,2012,08
963,817,2882.064,2012,08
964,819,6110.271000000001,2012,08
965,820,8317.512,2012,08
966,822,13302.5607,2012,08
967,823,1316.175,2012,08
968,824,6231.06,2012,08
969,825,10798.095000000001,2012,08
970,826,4525.113,2012,08
971,831,10672.056,2012,08
972,832,15020.776145454543,2012,08
973,833,2595.6216,2012,08
974,835,15573.729599999999,2012,08
975,836,7786.864799999999,2012,08
976,838,4684.9092,2012,08
977,841,1547.742,2012,08
978,843,960.0,2012,08
979,844,779.61,2012,08
980,849,3743.376,2012,08
981,850,1475.754,2012,08
982,852,7124.237475,2012,08
983,853,1484.802,2012,08
984,854,7750.482593548388,2012,08
985,855,2645.706,2012,08
986,856,5876.4288090909085,2012,08
987,857,2159.76,2012,08
988,858,522.7693,2012,08
989,859,974.8941,2012,08
990,860,197.8046,2012,08
991,861,797.79,2012,08
992,862,3242.026610526316,2012,08
993,863,4921.694952380952,2012,08
994,707,2964.224651612903,2012,09
995,708,3085.2134129032256,2012,09
996,711,3585.9378363636356,2012,09
997,712,1161.0312000000001,2012,09
998,714,3316.6459999999997,2012,09
999,715,7065.897999999999,2012,09
1000,716,3316.6459999999997,2012,09
1001,717,16397.1822,2012,09
1002,718,16397.1822,2012,09
1003,722,9748.7246,2012,09
1004,725,15174.899999999998,2012,09
1005,726,10521.264,2012,09
1006,727,1011.66,2012,09
1007,729,13556.243999999999,2012,09
1008,730,11330.592,2012,09
1009,736,1103.6291999999999,2012,09
1010,738,13611.4268,2012,09
1011,739,9675.5451,2012,09
1012,742,17862.5448,2012,09
1013,743,36807.275,2012,09
1014,747,21348.2195,2012,09
1015,748,45400.6347,2012,09
1016,759,31028.775142857146,2012,09
1017,760,72129.0388,2012,09
1018,761,59659.36377142857,2012,09
1019,762,69362.47413333332,2012,09
1020,763,69581.3098,2012,09
1021,764,41399.871259259264,2012,09
1022,765,64126.880999999994,2012,09
1023,766,30185.83048,2012,09
1024,767,28401.18272727273,2012,09
1025,768,36532.07628571428,2012,09
1026,769,26342.50704347826,2012,09
1027,770,78158.0618,2012,09
1028,779,158677.84608,2012,09
1029,780,169957.45545365853,2012,09
1030,781,147445.62289047617,2012,09
1031,782,217716.68156250002,2012,09
1032,783,222160.90468113206,2012,09
1033,784,128247.10602258066,2012,09
1034,785,42767.604,2012,09
1035,786,49247.544,2012,09
1036,787,42767.604,2012,09
1037,788,42119.61,2012,09
1038,789,174455.19,2012,09
1039,790,149194.71000000002,2012,09
1040,791,146601.0,2012,09
1041,792,116185.79637096774,2012,09
1042,793,125683.66544117646,2012,09
1043,794,121638.63636363635,2012,09
1044,795,126212.23479729731,2012,09
1045,796,106285.725,2012,09
1046,797,53899.43275862069,2012,09
1047,798,57605.83669354839,2012,09
1048,799,55843.77580645162,2012,09
1049,800,32680.958333333336,2012,09
1050,801,52289.53333333334,2012,09
1051,802,1956.5040000000001,2012,09
1052,804,7573.169999999999,2012,09
1053,805,328.32,2012,09
1054,806,3559.692,2012,09
1055,807,1870.9499999999998,2012,09
1056,808,704.5404999999998,2012,09
1057,809,2533.0875,2012,09
1058,810,1705.6468,2012,09
1059,813,2361.6648,2012,09
1060,814,14438.664,2012,09
1061,815,2113.9260000000004,2012,09
1062,816,2508.3,2012,09
1063,817,3422.451,2012,09
1064,819,9985.077000000001,2012,09
1065,820,15050.735999999997,2012,09
1066,822,20116.0674,2012,09
1067,823,1789.998,2012,09
1068,824,11895.66,2012,09
1069,825,17080.623,2012,09
1070,826,7226.673,2012,09
1071,831,15275.688,2012,09
1072,832,17786.76,2012,09
1073,833,4542.3378,2012,09
1074,835,29200.743,2012,09
1075,836,21089.4255,2012,09
1076,838,17958.818600000002,2012,09
1077,841,2267.622,2012,09
1078,843,1620.0,2012,09
1079,844,1367.3159999999998,2012,09
1080,849,4463.256,2012,09
1081,850,1943.676,2012,09
1082,852,10507.109069387756,2012,09
1083,853,2204.706,2012,09
1084,854,10230.71735510204,2012,09
1085,855,2375.736,2012,09
1086,856,6479.28,2012,09
1087,857,2483.7239999999997,2012,09
1088,858,607.5427,2012,09
1089,859,1158.5698,2012,09
1090,860,240.19129999999998,2012,09
1091,861,843.378,2012,09
1092,862,4927.6829,2012,09
1093,863,7437.469085365855,2012,09
1094,707,2277.768513043478,2012,10
1095,708,2714.27652,2012,10
1096,711,2872.2360333333336,2012,10
1097,712,1132.806162162162,2012,10
1098,714,3369.639975,2012,10
1099,715,6077.365133333333,2012,10
1100,716,2879.6699999999996,2012,10
1101,717,8589.0002,2012,10
1102,718,13273.9094,2012,10
1103,722,5702.0842,2012,10
1104,725,8700.276,2012,10
1105,726,8093.28,2012,10
1106,727,1213.992,2012,10
1107,729,10318.932,2012,10
1108,730,12544.583999999999,2012,10
1109,736,1839.382,2012,10
1110,738,8277.219,2012,10
1111,739,14141.181300000002,2012,10
1112,742,24560.9991,2012,10
1113,743,38279.566,2012,10
1114,747,18403.6375,2012,10
1115,748,31259.4534,2012,10
1116,759,15960.949999999999,2012,10
1117,760,70165.446690625,2012,10
1118,761,53086.72200000001,2012,10
1119,762,69065.41247272727,2012,10
1120,763,49328.37000000001,2012,10
1121,764,28558.53,2012,10
1122,765,39550.39088,2012,10
1123,766,29597.021999999997,2012,10
1124,767,12606.139,2012,10
1125,768,27358.59176470588,2012,10
1126,769,11275.056,2012,10
1127,770,47971.36733103448,2012,10
1128,779,115640.45385333334,2012,10
1129,780,153279.60236842107,2012,10
1130,781,160030.25029473685,2012,10
1131,782,136469.9382,2012,10
1132,783,148985.19996923077,2012,10
1133,784,97932.76133793105,2012,10
1134,785,39527.634,2012,10
1135,786,44711.586,2012,10
1136,787,39527.634,2012,10
1137,788,36287.664000000004,2012,10
1138,789,100754.86909090908,2012,10
1139,790,114427.59774193547,2012,10
1140,791,87417.63333333333,2012,10
1141,792,80348.625,2012,10
1142,793,102964.296225,2012,10
1143,794,62610.84375,2012,10
1144,795,100478.54637096774,2012,10
1145,796,51350.625,2012,10
1146,797,44899.635,2012,10
1147,798,32914.39375,2012,10
1148,799,25735.063690476192,2012,10
1149,800,15846.93,2012,10
1150,801,42428.07797619048,2012,10
1151,802,2756.8920000000003,2012,10
1152,804,7160.088,2012,10
1153,805,164.16,2012,10
1154,806,3682.44,2012,10
1155,807,2394.816,2012,10
1156,808,583.068,2012,10
1157,809,1654.9505000000001,2012,10
1158,810,1246.4342,2012,10
1159,813,2361.6648,2012,10
1160,814,8370.239999999998,2012,10
1161,815,1931.6910000000003,2012,10
1162,816,2759.13,2012,10
1163,817,1981.4189999999999,2012,10
1164,819,5514.147,2012,10
1165,820,7525.368,2012,10
1166,822,12653.655299999997,2012,10
1167,823,947.6460000000001,2012,10
1168,824,11470.815,2012,10
1169,825,13154.043,2012,10
1170,826,3782.184,2012,10
1171,831,9835.032,2012,10
1172,832,16740.48,2012,10
1173,833,4542.3378,2012,10
1174,835,17844.8985,2012,10
1175,836,15573.729599999999,2012,10
1176,838,14835.545800000002,2012,10
1177,841,1543.7734307692306,2012,10
1178,843,1200.0,2012,10
1179,844,1079.46,2012,10
1180,849,4477.378645833333,2012,10
1181,850,1763.706,2012,10
1182,852,7892.54752,2012,10
1183,853,2249.7,2012,10
1184,854,7551.992933333333,2012,10
1185,855,3023.6639999999998,2012,10
1186,856,7117.3090999999995,2012,10
1187,857,3185.646,2012,10
1188,858,734.7028,2012,10
1189,859,960.7651999999999,2012,10
1190,860,183.6757,2012,10
1191,861,774.996,2012,10
1192,862,4575.610575,2012,10
1193,863,6071.013055555555,2012,10
1194,707,1009.3249999999999,2012,11
1195,708,1009.3249999999999,2012,11
1196,711,1352.4955,2012,11
1197,712,440.85249999999996,2012,11
1198,714,1067.0947999999999,2012,11
1199,715,2624.4764,2012,11
1200,716,1095.9352,2012,11
1201,722,2023.3201999999999,2012,11
1202,725,5462.964,2012,11
1203,726,2832.648,2012,11
1204,729,6676.956,2012,11
1205,730,3844.308,2012,11
1206,738,3862.7021999999997,2012,11
1207,742,5209.9089,2012,11
1208,743,8097.6005,2012,11
1209,747,6625.309499999999,2012,11
1210,748,8186.9997,2012,11
1211,759,12304.12857142857,2012,11
1212,760,45387.32033333334,2012,11
1213,761,45737.80157142857,2012,11
1214,762,51899.18716666667,2012,11
1215,763,39808.29158620689,2012,11
1216,764,22393.514,2012,11
1217,765,39671.49333333333,2012,11
1218,766,33763.89052173913,2012,11
1219,767,15033.408000000001,2012,11
1220,768,25464.19652173913,2012,11
1221,769,12812.563636363637,2012,11
1222,770,51794.788499999995,2012,11
1223,779,135370.07134054054,2012,11
1224,780,116347.49725333333,2012,11
1225,781,85717.31719047618,2012,11
1226,782,120376.21123243243,2012,11
1227,783,134614.9663473684,2012,11
1228,784,118502.58386578948,2012,11
1229,785,29159.73,2012,11
1230,786,28511.736,2012,11
1231,787,27215.748,2012,11
1232,788,28511.736,2012,11
1233,789,80886.51999999999,2012,11
1234,790,79164.54,2012,11
1235,791,46586.54,2012,11
1236,792,40722.5,2012,11
1237,793,76434.01704545454,2012,11
1238,794,86421.04017857143,2012,11
1239,795,96319.28977272728,2012,11
1240,796,55654.08333333333,2012,11
1241,797,34924.36363636364,2012,11
1242,798,34573.013815789476,2012,11
1243,799,21266.442857142858,2012,11
1244,800,21849.555,2012,11
1245,801,37616.450000000004,2012,11
1246,804,2065.41,2012,11
1247,806,1585.08584,2012,11
1248,807,224.51399999999998,2012,11
1249,808,291.534,2012,11
1250,809,1317.2055,2012,11
1251,814,4812.887999999999,2012,11
1252,815,510.25800000000004,2012,11
1253,820,1188.216,2012,11
1254,822,2271.1689,2012,11
1255,824,5381.370000000002,2012,11
1256,825,8049.4890000000005,2012,11
1257,826,2026.17,2012,11
1258,831,3557.352,2012,11
1259,832,7533.216,2012,11
1260,835,11355.8445,2012,11
1261,836,6164.6013,2012,11
1262,841,1115.814,2012,11
1263,843,720.0,2012,11
1264,844,635.682,2012,11
1265,849,2051.658,2012,11
1266,850,395.93399999999997,2012,11
1267,852,3689.508,2012,11
1268,854,4139.448,2012,11
1269,855,2105.766,2012,11
1270,856,3401.622,2012,11
1271,857,1025.886,2012,11
1272,858,310.8358,2012,11
1273,859,649.9294,2012,11
1274,861,182.352,2012,11
1275,862,1970.6837625,2012,11
1276,863,3948.065523809524,2012,11
1277,707,1090.071,2012,12
1278,708,1372.682,2012,12
1279,711,1897.531,2012,12
1280,712,700.1775,2012,12
1281,714,1816.9451999999999,2012,12
1282,715,4124.1772,2012,12
1283,716,1557.3816,2012,12
1284,722,2943.0111999999995,2012,12
1285,725,4653.636,2012,12
1286,726,4653.6359999999995,2012,12
1287,729,3439.644,2012,12
1288,730,3034.9800000000005,2012,12
1289,738,5334.2078,2012,12
1290,742,14885.454,2012,12
1291,743,24292.801499999998,2012,12
1292,747,19139.783,2012,12
1293,748,21583.9083,2012,12
1294,759,28257.239111111106,2012,12
1295,760,70277.26745,2012,12
1296,761,60886.79380952381,2012,12
1297,762,55438.23142702703,2012,12
1298,763,61135.8592,2012,12
1299,764,35737.900714285715,2012,12
1300,765,66581.38443478261,2012,12
1301,766,34238.01727272727,2012,12
1302,767,26238.864888888886,2012,12
1303,768,38523.108,2012,12
1304,769,26238.864888888886,2012,12
1305,770,61119.05356097561,2012,12
1306,779,145526.64461818183,2012,12
1307,780,134580.13381499998,2012,12
1308,781,132156.5728,2012,12
1309,782,189912.16312340426,2012,12
1310,783,185095.45721632653,2012,12
1311,784,151566.5510232558,2012,12
1312,785,37523.99540952381,2012,12
1313,786,43996.82898181818,2012,12
1314,787,45359.58,2012,12
1315,788,42705.6219652174,2012,12
1316,789,154432.25,2012,12
1317,790,161551.66054054056,2012,12
1318,791,96308.7125,2012,12
1319,792,107107.19612068965,2012,12
1320,793,144921.196875,2012,12
1321,794,118427.67857142858,2012,12
1322,795,86389.875,2012,12
1323,796,72689.6625,2012,12
1324,797,47334.98571428572,2012,12
1325,798,55599.31406250001,2012,12
1326,799,35162.74539473685,2012,12
1327,800,38588.30357142857,2012,12
1328,801,46949.10267857143,2012,12
1329,804,3717.738,2012,12
1330,806,2393.5860000000002,2012,12
1331,807,1646.436,2012,12
1332,808,680.2459999999999,2012,12
1333,809,1587.4015000000002,2012,12
1334,814,10253.544,2012,12
1335,815,984.0690000000001,2012,12
1336,820,1188.216,2012,12
1337,822,7462.4121,2012,12
1338,824,6231.06,2012,12
1339,825,10012.779,2012,12
1340,826,4525.113,2012,12
1341,831,6277.68,2012,12
1342,832,11927.591999999999,2012,12
1343,835,5840.148599999999,2012,12
1344,836,4542.3378,2012,12
1345,841,1835.694,2012,12
1346,843,735.0,2012,12
1347,844,467.76599999999996,2012,12
1348,849,1799.7,2012,12
1349,850,287.952,2012,12
1350,852,4949.34,2012,12
1351,854,4904.346,2012,12
1352,855,2537.718,2012,12
1353,856,4319.52,2012,12
1354,857,1619.82,2012,12
1355,858,649.9294,2012,12
1356,859,805.3473,2012,12
1357,861,592.644,2012,12
1358,862,3633.3636,2012,12
1359,863,5892.40096,2012,12
1360,707,908.3924999999999,2013,01
1361,708,1632.2378210526315,2013,01
1362,711,1392.8684999999998,2013,01
1363,712,642.268416,2013,01
1364,714,1384.3392,2013,01
1365,715,3106.1106,2013,01
1366,716,1442.02,2013,01
1367,722,2391.1965999999998,2013,01
1368,725,4451.304,2013,01
1369,726,2023.3200000000002,2013,01
1370,729,4451.304,2013,01
1371,730,2832.648,2013,01
1372,738,3862.7021999999997,2013,01
1373,742,14885.454,2013,01
1374,743,17667.492,2013,01
1375,747,11042.182499999999,2013,01
1376,748,20839.6356,2013,01
1377,759,11275.055999999999,2013,01
1378,760,38853.70377777778,2013,01
1379,761,42191.97542857142,2013,01
1380,762,56185.202427586206,2013,01
1381,763,44476.53196551724,2013,01
1382,764,27623.887199999997,2013,01
1383,765,47903.833354838716,2013,01
1384,766,29082.485714285714,2013,01
1385,767,12496.520400000001,2013,01
1386,768,22967.706666666665,2013,01
1387,769,12245.963600000001,2013,01
1388,770,52871.95902857144,2013,01
1389,779,128498.74849756097,2013,01
1390,780,110270.54429714286,2013,01
1391,781,132636.2691473684,2013,01
1392,782,147221.67785294118,2013,01
1393,783,120252.79054285714,2013,01
1394,784,123324.18646153845,2013,01
1395,785,34991.676,2013,01
1396,786,35639.67,2013,01
1397,787,34991.676,2013,01
1398,788,34991.676,2013,01
1399,789,108484.73999999999,2013,01
1400,790,104361.586875,2013,01
1401,791,67566.772,2013,01
1402,792,56485.6875,2013,01
1403,793,80161.13793103448,2013,01
1404,794,90846.49553571428,2013,01
1405,795,58950.666666666664,2013,01
1406,796,75045.75,2013,01
1407,797,36015.75,2013,01
1408,798,30154.36323529412,2013,01
1409,799,18758.203125,2013,01
1410,800,25905.446323529413,2013,01
1411,801,37159.107142857145,2013,01
1412,804,4130.82,2013,01
1413,806,3989.31,2013,01
1414,807,1122.57,2013,01
1415,808,777.4240000000001,2013,01
1416,809,1621.1760000000002,2013,01
1417,814,3975.864,2013,01
1418,815,1093.41,2013,01
1419,820,1386.252,2013,01
1420,822,8760.2229,2013,01
1421,824,8355.285,2013,01
1422,825,9620.121000000001,2013,01
1423,826,2634.021,2013,01
1424,831,5231.4,2013,01
1425,832,10044.287999999999,2013,01
1426,835,11031.3918,2013,01
1427,836,6489.054,2013,01
1428,841,1187.802,2013,01
1429,843,750.0,2013,01
1430,844,659.67,2013,01
1431,849,2159.64,2013,01
1432,850,395.93399999999997,2013,01
1433,852,4886.576630434783,2013,01
1434,854,5077.542904000001,2013,01
1435,855,2483.724,2013,01
1436,856,3293.6340000000005,2013,01
1437,857,755.9159999999999,2013,01
1438,858,310.8358,2013,01
1439,859,649.9294,2013,01
1440,861,569.85,2013,01
1441,862,2302.194,2013,01
1442,863,3592.9253555555556,2013,01
1443,707,2229.8091624999997,2013,02
1444,708,2782.5408041666665,2013,02
1445,711,2818.9283999999993,2013,02
1446,712,756.44014375,2013,02
1447,714,2336.0724,2013,02
1448,715,5172.345,2013,02
1449,716,1845.7856,2013,02
1450,717,7808.182000000001,2013,02
1451,718,15616.364000000001,2013,02
1452,722,5702.084199999999,2013,02
1453,725,8093.28,2013,02
1454,726,6272.2919999999995,2013,02
1455,727,202.332,2013,02
1456,729,8093.28,2013,02
1457,730,6474.624000000001,2013,02
1458,736,2207.2583999999997,2013,02
1459,738,9380.8482,2013,02
1460,739,3721.3635,2013,02
1461,742,7442.727,2013,02
1462,743,25765.0925,2013,02
1463,747,11778.328,2013,02
1464,748,30515.1807,2013,02
1465,759,7516.704,2013,02
1466,760,52022.97415714286,2013,02
1467,761,49180.2042,2013,02
1468,762,69020.04650666667,2013,02
1469,763,53110.770978571425,2013,02
1470,764,34166.836363636365,2013,02
1471,765,43627.521939130434,2013,02
1472,766,22902.4575,2013,02
1473,767,7046.91,2013,02
1474,768,32011.394694117647,2013,02
1475,769,11476.396285714285,2013,02
1476,770,64921.35485333333,2013,02
1477,779,149780.43424324325,2013,02
1478,780,113130.1996962963,2013,02
1479,781,140939.39088,2013,02
1480,782,153959.2689189189,2013,02
1481,783,123027.85498,2013,02
1482,784,129730.68313333334,2013,02
1483,785,33047.694,2013,02
1484,786,42678.504825,2013,02
1485,787,36935.658,2013,02
1486,788,37583.652,2013,02
1487,789,137102.476875,2013,02
1488,790,78084.32210526314,2013,02
1489,791,102853.4,2013,02
1490,792,41053.03977272727,2013,02
1491,793,91910.17663043478,2013,02
1492,794,80630.55,2013,02
1493,795,67109.01785714286,2013,02
1494,796,50487.58928571428,2013,02
1495,797,48377.67771739131,2013,02
1496,798,24010.5,2013,02
1497,799,20580.428571428572,2013,02
1498,800,23737.653409090908,2013,02
1499,801,42871.37960526316,2013,02
1500,802,533.592,2013,02
1501,804,1652.328,2013,02
1502,806,1718.472,2013,02
1503,807,1122.57,2013,02
1504,808,218.6505,2013,02
1505,809,1756.2740000000001,2013,02
1506,810,1640.0449999999998,2013,02
1507,813,918.4251999999999,2013,02
1508,814,9416.52,2013,02
1509,815,1384.986,2013,02
1510,816,3637.0350000000008,2013,02
1511,817,3062.1929999999998,2013,02
1512,819,6110.271000000001,2013,02
1513,820,8317.512,2013,02
1514,822,12978.107999999997,2013,02
1515,823,1263.528,2013,02
1516,824,6655.905000000001,2013,02
1517,825,9620.121000000001,2013,02
1518,826,5065.425,2013,02
1519,831,9207.264,2013,02
1520,832,12318.668213333334,2013,02
1521,833,1946.7161999999998,2013,02
1522,835,17844.8985,2013,02
1523,836,12329.202599999997,2013,02
1524,838,13273.9094,2013,02
1525,841,1471.2820181818183,2013,02
1526,843,1050.0,2013,02
1527,844,971.514,2013,02
1528,849,3414.249045454545,2013,02
1529,850,1403.766,2013,02
1530,852,5707.888846666666,2013,02
1531,853,1529.796,2013,02
1532,854,6870.174763636363,2013,02
1533,855,3131.652,2013,02
1534,856,6039.264896,2013,02
1535,857,2213.754,2013,02
1536,858,635.8004999999999,2013,02
1537,859,1243.3432,2013,02
1538,860,508.6404,2013,02
1539,861,683.82,2013,02
1540,862,3289.09822,2013,02
1541,863,5181.401828571429,2013,02
1542,707,2944.059858064516,2013,03
1543,708,3219.420903225806,2013,03
1544,711,3280.9981257142854,2013,03
1545,712,1261.128271698113,2013,03
1546,714,3514.745225806452,2013,03
1547,715,6480.607058823529,2013,03
1548,716,2592.431333333333,2013,03
1549,717,14054.7276,2013,03
1550,718,18739.6368,2013,03
1551,722,7357.528,2013,03
1552,725,15174.900000000001,2013,03
1553,726,8295.612,2013,03
1554,727,809.328,2013,03
1555,729,13151.58,2013,03
1556,730,11735.256,2013,03
1557,736,919.691,2013,03
1558,738,13243.5504,2013,03
1559,739,7442.727,2013,03
1560,742,23072.4537,2013,03
1561,743,44904.875499999995,2013,03
1562,747,19875.928499999998,2013,03
1563,748,34980.8169,2013,03
1564,759,32463.97,2013,03
1565,760,73869.27572340425,2013,03
1566,761,65311.92726046511,2013,03
1567,762,72895.67300888889,2013,03
1568,763,64455.73679999999,2013,03
1569,764,44278.0845,2013,03
1570,765,63995.873404878046,2013,03
1571,766,38084.633599999994,2013,03
1572,767,29972.857199999995,2013,03
1573,768,42008.67638709677,2013,03
1574,769,33027.94181818182,2013,03
1575,770,76246.5874625,2013,03
1576,779,161683.7181181818,2013,03
1577,780,153342.85925581396,2013,03
1578,781,177230.6628,2013,03
1579,782,213277.59007636365,2013,03
1580,783,195704.63876923078,2013,03
1581,784,122902.75223947367,2013,03
1582,785,42767.604,2013,03
1583,786,38879.64,2013,03
1584,787,46655.568,2013,03
1585,788,49247.544,2013,03
1586,789,164509.3182352941,2013,03
1587,790,141730.0635483871,2013,03
1588,791,117411.11199999998,2013,03
1589,792,104796.80859375,2013,03
1590,793,141404.91477272726,2013,03
1591,794,120160.46250000001,2013,03
1592,795,156221.690625,2013,03
1593,796,111783.26250000001,2013,03
1594,797,54709.63928571429,2013,03
1595,798,59866.18,2013,03
1596,799,57879.36520270271,2013,03
1597,800,35215.4,2013,03
1598,801,63718.773863636365,2013,03
1599,802,2401.164,2013,03
1600,804,5232.371999999999,2013,03
1601,806,3181.7769454545455,2013,03
1602,807,2095.464,2013,03
1603,808,704.5404999999998,2013,03
1604,809,2094.0190000000002,2013,03
1605,810,1443.2395999999999,2013,03
1606,813,1640.0449999999998,2013,03
1607,814,11718.336,2013,03
1608,815,1858.797,2013,03
1609,816,2759.13,2013,03
1610,817,2701.935,2013,03
1611,819,9537.984,2013,03
1612,820,13070.376,2013,03
1613,822,17195.9931,2013,03
1614,823,1263.528,2013,03
1615,824,9488.205,2013,03
1616,825,16295.307,2013,03
1617,826,6956.517,2013,03
1618,831,13183.128,2013,03
1619,832,20925.6,2013,03
1620,833,3244.527,2013,03
1621,835,31471.9119,2013,03
1622,836,20116.0674,2013,03
1623,838,11712.273000000001,2013,03
1624,841,2303.616,2013,03
1625,843,1515.0,2013,03
1626,844,1499.25,2013,03
1627,849,4391.268,2013,03
1628,850,1655.724,2013,03
1629,852,8216.748037500001,2013,03
1630,853,1934.742,2013,03
1631,854,9403.746,2013,03
1632,855,4859.46,2013,03
1633,856,9547.836154285713,2013,03
1634,857,2753.694,2013,03
1635,858,734.7028,2013,03
1636,859,1836.757,2013,03
1637,860,649.9294,2013,03
1638,861,1504.404,2013,03
1639,862,5245.916191176471,2013,03
1640,863,7910.298335135136,2013,03
1641,707,2928.8086666666663,2013,04
1642,708,2554.3968304347823,2013,04
1643,711,2976.9317285714287,2013,04
1644,712,940.0097777777777,2013,04
1645,714,2736.0324583333336,2013,04
1646,715,4811.886972222222,2013,04
1647,716,1932.3068,2013,04
1648,717,18739.6368,2013,04
1649,718,6246.5456,2013,04
1650,722,7725.404399999999,2013,04
1651,725,9509.604,2013,04
1652,726,10925.928,2013,04
1653,727,809.328,2013,04
1654,729,11330.592,2013,04
1655,730,10296.00104,2013,04
1656,736,2391.1965999999998,2013,04
1657,738,7173.5898,2013,04
1658,739,2232.8181,2013,04
1659,742,23072.4537,2013,04
1660,743,31654.2565,2013,04
1661,747,21348.2195,2013,04
1662,748,38702.1804,2013,04
1663,759,21015.4516,2013,04
1664,760,54015.12442857143,2013,04
1665,761,52615.88401333333,2013,04
1666,762,61959.18504848485,2013,04
1667,763,52766.7760862069,2013,04
1668,764,29003.597999999998,2013,04
1669,765,51663.19566451612,2013,04
1670,766,34229.71283333333,2013,04
1671,767,16207.893,2013,04
1672,768,21375.627000000004,2013,04
1673,769,15358.65,2013,04
1674,770,55797.433379999995,2013,04
1675,779,150919.03131555556,2013,04
1676,780,121746.36057948718,2013,04
1677,781,108648.9186457143,2013,04
1678,782,187047.86831698113,2013,04
1679,783,167327.84004444443,2013,04
1680,784,142579.9775681818,2013,04
1681,785,34991.676,2013,04
1682,786,34343.682,2013,04
1683,787,31103.712,2013,04
1684,788,27215.748,2013,04
1685,789,83236.79,2013,04
1686,790,109559.814,2013,04
1687,791,75133.0125,2013,04
1688,792,72348.54545454546,2013,04
1689,793,105762.15000000001,2013,04
1690,794,78183.04464285714,2013,04
1691,795,70777.47554347826,2013,04
1692,796,54975.375,2013,04
1693,797,50856.722844827586,2013,04
1694,798,34924.36363636364,2013,04
1695,799,34081.57083333334,2013,04
1696,800,33388.514130434785,2013,04
1697,801,51961.123184000004,2013,04
1698,802,1778.64,2013,04
1699,804,6747.005999999999,2013,04
1700,806,3916.033163636364,2013,04
1701,807,2095.464,2013,04
1702,808,826.0129999999999,2013,04
1703,809,2157.775831578948,2013,04
1704,810,1443.2395999999999,2013,04
1705,813,2361.6648,2013,04
1706,814,8370.24,2013,04
1707,815,1895.2440000000001,2013,04
1708,816,2257.4700000000003,2013,04
1709,817,1621.1609999999998,2013,04
1710,819,6855.426,2013,04
1711,820,9703.764,2013,04
1712,822,13302.5607,2013,04
1713,823,1105.5870000000002,2013,04
1714,824,13151.107760869565,2013,04
1715,825,14660.093289473683,2013,04
1716,826,3849.723,2013,04
1717,831,11927.592,2013,04
1718,832,16740.48,2013,04
1719,833,2920.0742999999998,2013,04
1720,835,12329.2026,2013,04
1721,836,12978.108,2013,04
1722,838,15616.364000000001,2013,04
1723,841,1403.766,2013,04
1724,843,1377.9090909090908,2013,04
1725,844,911.544,2013,04
1726,849,4067.322,2013,04
1727,850,1331.778,2013,04
1728,852,7263.258709090909,2013,04
1729,853,1754.766,2013,04
1730,854,9163.986305555556,2013,04
1731,855,5075.436,2013,04
1732,856,7018.804661538462,2013,04
1733,857,2969.67,2013,04
1734,858,732.6618,2013,04
1735,859,1809.9710499999999,2013,04
1736,860,508.6404,2013,04
1737,861,706.614,2013,04
1738,862,4328.711190625,2013,04
1739,863,5286.56968125,2013,04
1740,707,4102.140125000001,2013,05
1741,708,4121.822,2013,05
1742,711,4187.778150000001,2013,05
1743,712,1435.20855,2013,05
